Mouvement,Gender,Index,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc
3,1,229,1.67602,1.68888,1.69859,1.70625,1.71106,1.70916,1.69652,1.67608,1.65501,1.62379,1.5693,1.50462,1.4441,1.39758,1.36963,1.34578,1.31321,1.26809,1.2137,1.16227,1.11428,1.06417,1.01178,0.962329,0.922505,0.896031,0.886055,0.895322,0.927037,0.977277,1.03729,1.10269,1.16275,1.2199,1.25368,1.26805,1.28871,1.3157,1.34647,1.38097,1.41373,1.44396,1.47097,1.4947,1.51737,1.53875,1.55802,1.57555,1.59327,1.61106,1.62685,1.63893,1.64972,1.66279,1.6756,1.68584,1.6941,1.70146,1.7077,1.71081
3,1,230,1.65627,1.65057,1.64438,1.63877,1.63141,1.61658,1.59061,1.55164,1.50406,1.45419,1.40294,1.3486,1.28856,1.22382,1.15575,1.08956,1.02835,0.976331,0.926671,0.880082,0.840076,0.805159,0.776356,0.756206,0.742884,0.733436,0.72667,0.725814,0.733705,0.750167,0.771781,0.790646,0.808908,0.830985,0.852355,0.888126,0.927992,0.967634,1.00838,1.04747,1.08923,1.13487,1.18179,1.22758,1.2743,1.32332,1.37012,1.41066,1.44761,1.48168,1.51158,1.53933,1.56502,1.58649,1.60157,1.61306,1.62277,1.63091,1.63934,1.64703
3,1,231,1.13346,1.18971,1.23415,1.27853,1.30219,1.32931,1.36309,1.40622,1.4546,1.50061,1.53807,1.57024,1.60202,1.63407,1.66599,1.69723,1.72702,1.75513,1.78161,1.80385,1.82063,1.82916,1.82388,1.81025,1.79499,1.78095,1.7706,1.76218,1.75578,1.75572,1.76797,1.78859,1.80887,1.79374,1.73218,1.66597,1.61122,1.55126,1.49587,1.43196,1.35282,1.2924,1.23452,1.1826,1.12595,1.07749,1.04657,1.03374,1.04811,1.09581,1.16566,1.23481,1.29714,1.34734,1.36598,1.38359,1.41904,1.47122,1.52351,1.56575
3,0,232,1.83375,1.82769,1.82278,1.81724,1.80467,1.78085,1.74682,1.69909,1.63812,1.58035,1.53459,1.49626,1.45721,1.41066,1.34993,1.28005,1.21511,1.15823,1.10851,1.06097,1.0116,0.969079,0.938094,0.916435,0.901805,0.895169,0.897895,0.91046,0.932039,0.9588,0.986103,0.998428,0.995081,0.987242,1.01529,1.05397,1.09888,1.13842,1.17544,1.20968,1.245,1.28319,1.32616,1.37166,1.41688,1.46213,1.50836,1.55406,1.59566,1.63214,1.66467,1.6948,1.72181,1.74681,1.77157,1.7935,1.80837,1.81625,1.81965,1.82071
3,0,233,1.59155,1.59129,1.5924,1.5948,1.59625,1.59685,1.59342,1.5879,1.59288,1.61046,1.63434,1.64814,1.65176,1.64087,1.61224,1.58398,1.57105,1.57168,1.57514,1.60125,1.63437,1.64726,1.65389,1.65867,1.6418,1.60042,1.53823,1.45577,1.36821,1.28734,1.20871,1.13405,1.06735,1.00553,0.949986,0.905203,0.86748,0.837669,0.809746,0.780979,0.755583,0.740178,0.742332,0.762191,0.786135,0.798861,0.794078,0.783697,0.798658,0.80436,0.832618,0.86912,0.920127,0.976828,1.03955,1.08844,1.13214,1.18067,1.22517,1.26819
3,0,234,1.45303,1.42831,1.40284,1.37547,1.34801,1.3266,1.31403,1.30649,1.30082,1.29713,1.29786,1.30538,1.31257,1.3204,1.35031,1.39213,1.42893,1.45891,1.48083,1.49755,1.51592,1.53556,1.55196,1.56398,1.5736,1.58253,1.59158,1.60132,1.60974,1.61408,1.6131,1.60783,1.60115,1.59682,1.59718,1.60235,1.60999,1.61607,1.62098,1.62692,1.63611,1.64892,1.6625,1.67397,1.68432,1.68784,1.68333,1.66983,1.64655,1.61856,1.59142,1.56725,1.54348,1.51644,1.48793,1.46288,1.43883,1.41309,1.38545,1.35713
3,1,235,1.62961,1.60112,1.59261,1.60245,1.62751,1.66634,1.72442,1.79439,1.81255,1.75291,1.69063,1.64374,1.59989,1.53889,1.43714,1.38565,1.32757,1.21981,1.13459,1.06916,1.0153,0.983292,0.975319,0.991862,1.03308,1.10338,1.16819,1.26778,1.32537,1.37099,1.41266,1.45966,1.51066,1.56513,1.62297,1.6708,1.705,1.73192,1.75444,1.77505,1.79162,1.80347,1.81107,1.81262,1.81108,1.81071,1.81052,1.80904,1.80412,1.79397,1.7746,1.75248,1.72468,1.68256,1.63576,1.60486,1.5878,1.5913,1.61445,1.65829
3,0,236,1.48458,1.50083,1.51677,1.53914,1.56645,1.59236,1.61437,1.63408,1.6535,1.66931,1.67878,1.68175,1.67952,1.67394,1.66733,1.66211,1.65828,1.65557,1.65341,1.651,1.64863,1.64696,1.64795,1.65021,1.65288,1.65317,1.65057,1.65218,1.65652,1.66405,1.67125,1.672,1.66371,1.65188,1.64324,1.6356,1.62898,1.62002,1.60711,1.59415,1.58252,1.57132,1.56152,1.55489,1.55203,1.55308,1.55808,1.5669,1.5777,1.58544,1.58704,1.58454,1.57976,1.57389,1.56838,1.57,1.56848,1.5611,1.56154,1.55636
3,1,237,0.368315,0.400809,0.431512,0.47506,0.518791,0.571933,0.621754,0.672202,0.718145,0.765475,0.819415,0.87908,0.943545,1.01018,1.07546,1.13767,1.19713,1.25537,1.31386,1.37317,1.42828,1.47482,1.51563,1.55261,1.58507,1.61926,1.65527,1.6856,1.71281,1.73812,1.75949,1.77556,1.78716,1.79386,1.79854,1.80198,1.8027,1.8043,1.80721,1.81252,1.82125,1.83203,1.84162,1.84403,1.83114,1.80849,1.77979,1.75123,1.72597,1.70625,1.69378,1.70064,1.73156,1.77398,1.80306,1.79786,1.77541,1.74436,1.70043,1.64549
3,0,238,1.69808,1.68908,1.67967,1.67319,1.66943,1.66434,1.65883,1.65389,1.65004,1.64721,1.64838,1.65197,1.65298,1.65069,1.64658,1.63932,1.63412,1.63409,1.64018,1.65223,1.66256,1.67054,1.68318,1.70168,1.71765,1.72555,1.71947,1.70613,1.69009,1.66947,1.64662,1.62459,1.6072,1.59447,1.5853,1.57859,1.575,1.5768,1.58616,1.60254,1.62401,1.6496,1.6767,1.69688,1.69697,1.68117,1.66005,1.63995,1.62866,1.63029,1.63728,1.64573,1.65489,1.67053,1.69038,1.70904,1.72111,1.72898,1.73197,1.72788
3,0,239,1.60415,1.59983,1.60138,1.61547,1.61569,1.60642,1.60548,1.61461,1.62169,1.61636,1.60782,1.60386,1.60491,1.60893,1.61014,1.6112,1.61613,1.6235,1.63118,1.63879,1.64561,1.65172,1.65821,1.66271,1.66373,1.66139,1.65686,1.65232,1.64899,1.64456,1.64254,1.64372,1.64276,1.63923,1.632,1.62208,1.61287,1.60508,1.59893,1.59585,1.59808,1.60284,1.60479,1.6027,1.59711,1.59033,1.58494,1.57688,1.56437,1.5506,1.5394,1.54735,1.55813,1.55353,1.55002,1.55603,1.56574,1.56552,1.55975,1.55784
3,1,240,1.68434,1.67931,1.67219,1.66395,1.65178,1.63889,1.62989,1.62309,1.62102,1.6302,1.64629,1.66879,1.70216,1.74457,1.78862,1.81223,1.79045,1.73768,1.68411,1.6414,1.6071,1.57562,1.54211,1.49881,1.44775,1.39777,1.34451,1.28559,1.22718,1.17358,1.13007,1.10201,1.09348,1.10842,1.14551,1.2009,1.23776,1.28702,1.3578,1.38063,1.418,1.46056,1.503,1.54866,1.59596,1.63934,1.67732,1.7072,1.72641,1.7447,1.76771,1.79155,1.81001,1.8227,1.83953,1.84557,1.83087,1.81728,1.80656,1.79559
3,1,241,1.48068,1.46574,1.43132,1.37379,1.30975,1.25867,1.20621,1.13413,1.04835,0.949279,0.847032,0.754475,0.669885,0.663569,0.680658,0.686916,0.734394,0.799819,0.873327,0.960501,1.03892,1.11542,1.19154,1.268,1.33884,1.39952,1.4544,1.49994,1.53642,1.56696,1.59125,1.60799,1.61562,1.61372,1.60566,1.59827,1.5936,1.59355,1.59876,1.60642,1.61432,1.62242,1.62787,1.63049,1.63284,1.63651,1.64043,1.64375,1.64655,1.64861
3,0,242,1.68612,1.6873,1.68809,1.69024,1.69509,1.70044,1.70547,1.71439,1.72434,1.73507,1.74284,1.74915,1.75353,1.74477,1.72566,1.70261,1.67438,1.6397,1.60313,1.568,1.53686,1.52086,1.51056,1.49416,1.46167,1.41788,1.3799,1.34838,1.32012,1.29938,1.2895,1.28756,1.29033,1.29718,1.31054,1.32888,1.35327,1.38553,1.41562,1.42511,1.41851,1.41325,1.41412,1.42686,1.44867,1.46643,1.49032,1.51888,1.54751,1.57302,1.58675,1.58537,1.57885,1.57651,1.57654,1.57521,1.57379,1.57546,1.57824,1.57929
3,1,243,1.7253,1.71768,1.71052,1.70365,1.69814,1.69235,1.68506,1.67664,1.66792,1.65955,1.65029,1.64028,1.6316,1.62507,1.61944,1.61412,1.61074,1.60912,1.61053,1.61616,1.62397,1.63137,1.63256,1.62618,1.61521,1.60175,1.57606,1.53864,1.49387,1.44313,1.39455,1.33983,1.27051,1.19908,1.12901,1.0612,1.04319,1.09693,1.14841,1.1977,1.25736,1.33142,1.35331,1.38002,1.41091,1.43161,1.45042,1.47388,1.49618,1.51804,1.53716,1.54967,1.55708,1.56281,1.57069
3,1,244,1.55578,1.57426,1.586,1.59171,1.59159,1.58629,1.58076,1.5769,1.57491,1.57524,1.57554,1.57399,1.57114,1.56572,1.55891,1.55029,1.53637,1.5213,1.50777,1.49717,1.49246,1.49759,1.51367,1.52949,1.53144,1.52356,1.51681,1.50276,1.47296,1.44052,1.41504,1.38603,1.35285,1.32641,1.31414,1.3194,1.34519,1.38508,1.42353,1.4505,1.48923,1.52445,1.5444,1.55108,1.55204,1.5508,1.54743,1.53998,1.53355,1.53075,1.53015,1.53156,1.53434,1.5383,1.54434,1.55149,1.55451,1.55205,1.54489,1.53412
3,1,245,1.17454,1.23165,1.28196,1.33339,1.38647,1.43735,1.48442,1.52258,1.55609,1.60654,1.66658,1.72358,1.76035,1.79585,1.84492,1.82979,1.8034,1.78624,1.78308,1.80293,1.84653,1.81994,1.74916,1.67547,1.60305,1.53625,1.463,1.3802,1.29662,1.21981,1.15398,1.09872,1.06988,1.07375,1.11581,1.17432,1.22356,1.26443,1.31885,1.35491,1.39694,1.45386,1.50373,1.54801,1.59088,1.63634,1.68157,1.71383,1.73087,1.73476,1.73245,1.73183,1.73232,1.73373,1.7386,1.7446,1.75077,1.75406,1.75273,1.75267
3,1,246,1.43045,1.36372,1.30201,1.25323,1.21288,1.17649,1.14334,1.11451,1.0901,1.07008,1.05496,1.04876,1.05518,1.07225,1.09083,1.10845,1.13054,1.16877,1.22218,1.28198,1.34746,1.41154,1.46706,1.512,1.55807,1.60878,1.65638,1.68901,1.70267,1.71194,1.71761,1.71955,1.69765,1.66596,1.63337,1.6059,1.59793,1.61396,1.64642,1.67878,1.70934,1.7323,1.70448,1.64928,1.58827,1.52704,1.45073,1.32864,1.18879,1.04688,0.926637,0.838215,0.785658,0.772549,0.792233,0.830497,0.878463,0.941161,1.02637,1.14067
3,1,247,1.39602,1.37494,1.36709,1.37093,1.3884,1.41853,1.45956,1.51011,1.56893,1.63363,1.68424,1.67369,1.62767,1.57804,1.54194,1.53688,1.5593,1.59102,1.61138,1.61281,1.60746,1.64447,1.71022,1.74193,1.75844,1.76329,1.75505,1.74505,1.73087,1.71138,1.69429,1.68833,1.69248,1.69448,1.68477,1.67054,1.66095,1.6609,1.672,1.69057,1.71463,1.74622,1.78885,1.79175,1.70449,1.58953,1.47033,1.37055,1.28839,1.20199,1.1178,1.04836,0.993124,0.948994,0.910305,0.882555,0.873905,0.889305,0.92518,0.974123
3,0,248,1.67976,1.69346,1.70793,1.71902,1.7253,1.72849,1.73112,1.73533,1.74161,1.74952,1.75789,1.76534,1.77096,1.77757,1.78258,1.78287,1.77525,1.75975,1.73807,1.70918,1.67257,1.62848,1.5802,1.53398,1.49217,1.45629,1.42409,1.39048,1.35817,1.32837,1.29311,1.25181,1.21432,1.18636,1.17269,1.17684,1.19934,1.23642,1.28797,1.34823,1.41445,1.47732,1.50206,1.51265,1.52212,1.53506,1.54704,1.56454,1.57947,1.5902,1.60914,1.63717,1.66486,1.68567,1.69553,1.69565,1.6923,1.69107,1.69306,1.69908
3,1,249,1.66519,1.64848,1.62904,1.60853,1.58888,1.57188,1.55802,1.55531,1.57488,1.60838,1.64225,1.67131,1.69453,1.70164,1.69035,1.68451,1.69417,1.69592,1.67544,1.64289,1.60118,1.55064,1.49737,1.45355,1.4181,1.38975,1.37095,1.36346,1.37441,1.40674,1.4533,1.50392,1.58302,1.65222,1.69615,1.72945,1.76199,1.7869,1.78742,1.77322,1.75699,1.74291,1.7327,1.72503,1.71753,1.71151,1.70598,1.7026,1.70246,1.71069,1.71842,1.71689,1.70663,1.69019,1.67063,1.65199,1.63525,1.61877,1.60371,1.59727
3,0,250,1.47456,1.48729,1.4907,1.48056,1.48464,1.50187,1.52081,1.53453,1.54958,1.56718,1.58453,1.6014,1.61802,1.6356,1.6537,1.67319,1.69209,1.70881,1.72685,1.74603,1.76319,1.77819,1.79108,1.80252,1.81326,1.82204,1.82724,1.83006,1.83112,1.83063,1.82911,1.82724,1.82499,1.82097,1.81866,1.81663,1.81212,1.80444,1.79291,1.77524,1.75161,1.7235,1.69149,1.6626,1.64142,1.61999,1.5932,1.56636,1.54235,1.52081,1.50071,1.48397,1.47223,1.46329,1.45645,1.45369,1.45572,1.46105,1.46864,1.4759
3,0,251,1.72184,1.7183,1.7193,1.72508,1.73295,1.73949,1.74486,1.7504,1.75679,1.76275,1.76716,1.76782,1.76432,1.75782,1.75138,1.74652,1.74179,1.73586,1.72913,1.72191,1.71523,1.70947,1.70469,1.70091,1.6982,1.69962,1.70432,1.70778,1.70934,1.71412,1.72283,1.73171,1.73834,1.74028,1.73924,1.73965,1.74244,1.7436,1.74235,1.74152,1.74142,1.74275,1.74566,1.75054,1.75765,1.76468,1.7687,1.76911,1.76772,1.76695,1.76857,1.77497,1.78379,1.7881,1.78522,1.78102,1.78116,1.78276,1.78017,1.76964
3,1,252,1.39336,1.37332,1.36659,1.3673,1.37568,1.38971,1.40885,1.4354,1.46582,1.49455,1.52295,1.54027,1.53541,1.53057,1.5303,1.53948,1.56726,1.57047,1.54569,1.54606,1.56079,1.62043,1.69972,1.7661,1.80386,1.81749,1.82658,1.82134,1.80159,1.78739,1.78045,1.77188,1.75684,1.7292,1.70398,1.69454,1.68953,1.68418,1.67837,1.67295,1.66927,1.66528,1.65766,1.65166,1.64861,1.64695,1.6547,1.6749,1.70642,1.75422,1.81617,1.83698,1.76807,1.70669,1.65704,1.60962,1.52781,1.44264,1.36357,1.27676
3,1,253,1.71771,1.75426,1.77299,1.76918,1.75257,1.73306,1.70714,1.67482,1.64179,1.61027,1.58153,1.55906,1.54405,1.53362,1.53031,1.5333,1.54307,1.5618,1.58815,1.61816,1.64472,1.66271,1.67281,1.67599,1.67172,1.66159,1.66576,1.68885,1.71855,1.7422,1.75186,1.75147,1.74813,1.74589,1.7421,1.73739,1.7311,1.72216,1.71227,1.70349,1.69493,1.68575,1.67693,1.66705,1.65595,1.64422,1.63416,1.62696,1.62395,1.63088,1.65281,1.68372,1.72238,1.76802,1.8146,1.83858,1.80267,1.75117,1.70087,1.658
3,1,254,1.57603,1.56982,1.55424,1.5344,1.50198,1.45553,1.40809,1.36665,1.32724,1.2781,1.21928,1.15236,1.08295,1.01618,0.955538,0.898642,0.846099,0.798181,0.75699,0.725287,0.702809,0.689299,0.686598,0.694936,0.712734,0.738875,0.772395,0.805271,0.818169,0.841094,0.87454,0.927257,0.968485,1.01132,1.05407,1.10079,1.14697,1.19021,1.23515,1.28387,1.32912,1.371,1.41023,1.44336,1.46987,1.48967,1.50324,1.51325,1.5246,1.53447,1.54272,1.54996,1.55577,1.5615,1.56476,1.56687,1.56975,1.57393,1.57653,1.5771
3,1,255,1.20014,1.16505,1.14865,1.1578,1.19157,1.23273,1.27463,1.32303,1.37467,1.41801,1.43108,1.45734,1.48711,1.5276,1.57372,1.60992,1.63729,1.66491,1.69161,1.71539,1.73834,1.75681,1.7702,1.778,1.77988,1.77663,1.76808,1.75877,1.75054,1.74544,1.74271,1.74051,1.73789,1.73574,1.73964,1.75581,1.78097,1.81178,1.83882,1.79896,1.73835,1.68322,1.63523,1.5921,1.54349,1.48659,1.42579,1.36814,1.315,1.26401,1.21564,1.17501,1.14885,1.1361,1.13744,1.15676,1.19532,1.25122,1.31548,1.36726
3,0,256,1.70791,1.68367,1.64598,1.60238,1.5541,1.49468,1.43521,1.38421,1.34222,1.30185,1.2593,1.21064,1.15383,1.09562,1.04557,1.00462,0.966499,0.926309,0.891257,0.86761,0.857879,0.860313,0.869458,0.883301,0.905299,0.934774,0.957605,0.966704,0.978823,0.980363,1.00664,1.04458,1.08829,1.13225,1.17058,1.20635,1.24396,1.28673,1.33136,1.37219,1.41009,1.44727,1.48362,1.51784,1.54926,1.57637,1.59845,1.61628,1.63232,1.64752,1.66128,1.67371,1.68262,1.6848,1.68331,1.68216,1.68348,1.68904,1.69565,1.70011
3,0,257,1.19726,1.12758,1.07614,1.02309,0.965205,0.906524,0.85303,0.777693,0.812291,0.851668,0.896015,0.920982,0.967933,1.01977,1.06668,1.10281,1.13472,1.16874,1.21103,1.26233,1.31369,1.35346,1.3838,1.41047,1.43842,1.46691,1.49592,1.52096,1.53625,1.54089,1.53695,1.52828,1.52164,1.51838,1.5193,1.52501,1.53516,1.54733,1.55417,1.56017,1.55806,1.53974,1.5189,1.50641,1.51127,1.53163,1.55611,1.57823,1.58214,1.56256,1.52482,1.47116,1.39628,1.30813
3,0,258,1.57861,1.59701,1.62234,1.65697,1.67829,1.69365,1.69709,1.692,1.68244,1.66698,1.64768,1.62653,1.6059,1.58526,1.56221,1.53919,1.52151,1.51153,1.50434,1.50018,1.49566,1.48058,1.47213,1.49768,1.53665,1.57082,1.59793,1.62235,1.64696,1.67048,1.68828,1.69922,1.70411,1.7045,1.70333,1.70279,1.70133,1.69896,1.69763,1.69957,1.70393,1.70694,1.70725,1.70839,1.71144,1.71651,1.72135,1.7249,1.73164,1.74037,1.75217,1.76274,1.76388,1.74718,1.71996,1.69889,1.69216,1.68526,1.66966,1.64595
3,1,259,1.68915,1.65878,1.63918,1.6212,1.58621,1.53798,1.49196,1.43236,1.35655,1.28058,1.21516,1.1638,1.13057,1.11842,1.13285,1.15493,1.18778,1.23791,1.29783,1.36882,1.4387,1.4903,1.53005,1.5725,1.62473,1.67912,1.72715,1.76094,1.77409,1.77335,1.7642,1.75075,1.73553,1.72089,1.70755,1.6981,1.69449,1.69525,1.69561,1.69996,1.71045,1.72162,1.73057,1.73532,1.73351,1.72456,1.71393,1.7008,1.68553,1.66461,1.63762,1.61183,1.58848,1.56631,1.54575,1.52997,1.52253,1.5214
3,0,260,1.64892,1.66592,1.67854,1.68857,1.69803,1.70637,1.71564,1.7235,1.72887,1.73266,1.73856,1.74673,1.75351,1.75761,1.76193,1.76482,1.76281,1.76056,1.75843,1.75499,1.74876,1.73635,1.71749,1.68926,1.65824,1.6336,1.61276,1.59313,1.57773,1.56327,1.54576,1.53131,1.52031,1.51288,1.51031,1.51277,1.51993,1.53134,1.547,1.56286,1.57586,1.58608,1.59538,1.59977,1.59939,1.59547,1.59572,1.5954,1.59599,1.60208,1.60867,1.61807,1.62778,1.63436,1.63806,1.64263,1.64803,1.65283,1.65741,1.66203
3,1,261,1.39283,1.46223,1.52483,1.58123,1.63063,1.66844,1.694,1.70928,1.71979,1.72946,1.73034,1.72658,1.72441,1.72316,1.71846,1.71285,1.70646,1.69868,1.68943,1.6773,1.66353,1.64781,1.62997,1.60869,1.58765,1.56987,1.55618,1.54658,1.54344,1.55609,1.58209,1.61666,1.65424,1.68853,1.71423,1.72375,1.71969,1.70649,1.67847,1.63021,1.57387,1.51672,1.46061,1.40547,1.34936,1.29332,1.23892,1.18775,1.14344,1.10665,1.07859,1.06352,1.06291,1.07508,1.09716,1.1271,1.16309,1.20227,1.24342,1.28637
3,0,262,1.82049,1.82037,1.81849,1.81497,1.81143,1.80788,1.80387,1.80112,1.7997,1.79829,1.79675,1.79723,1.7967,1.79532,1.80033,1.8064,1.79937,1.77829,1.74796,1.71037,1.67233,1.63731,1.60534,1.57279,1.53715,1.49738,1.45406,1.4089,1.36666,1.33049,1.30181,1.28052,1.27763,1.29668,1.31651,1.32504,1.31987,1.3312,1.35249,1.381,1.4167,1.45426,1.49173,1.52416,1.55299,1.57894,1.60344,1.62671,1.64747,1.66341,1.67708,1.69086,1.70226,1.71059,1.71752
3,0,263,1.63278,1.64663,1.65646,1.66081,1.66488,1.67216,1.68249,1.69177,1.69914,1.70628,1.71268,1.71838,1.72444,1.73029,1.73657,1.7421,1.74771,1.75396,1.76058,1.76601,1.77107,1.77464,1.77568,1.77264,1.76475,1.75085,1.73436,1.71764,1.69829,1.6756,1.65131,1.62664,1.60233,1.57936,1.55707,1.53739,1.52415,1.51459,1.5067,1.50243,1.50094,1.5031,1.51108,1.52376,1.53715,1.54882,1.55792,1.56415,1.5692,1.57542,1.58213,1.59568,1.60669,1.61771,1.629,1.64013,1.65176,1.66146,1.6635,1.65826
3,1,264,1.60026,1.60175,1.59311,1.58097,1.56806,1.56276,1.57061,1.56893,1.54636,1.53693,1.53963,1.54829,1.55804,1.56791,1.5724,1.57209,1.57207,1.5738,1.57499,1.57612,1.57081,1.55532,1.52659,1.483,1.42866,1.36997,1.31744,1.27789,1.25598,1.2515,1.25521,1.26668,1.28741,1.3165,1.35241,1.3951,1.44411,1.4969,1.5474,1.59049,1.62356,1.64064,1.64734,1.64397,1.63707,1.63393,1.6278,1.63402,1.63181,1.61585,1.60597,1.6056,1.61243,1.6212,1.62956,1.63781,1.64693,1.65712,1.66418,1.6652
3,1,265,1.38006,1.3585,1.35993,1.36181,1.36234,1.36539,1.3849,1.41826,1.44529,1.45673,1.45815,1.45723,1.453,1.44544,1.43832,1.4341,1.42991,1.42485,1.41735,1.40756,1.39833,1.39226,1.38887,1.38548,1.38115,1.3778,1.37537,1.37491,1.37608,1.37835,1.37886,1.37407,1.37584,1.38931,1.40289,1.40892,1.40612,1.39417,1.36893,1.31278,1.25296,1.20174,1.15262,1.10426,1.06524,1.03637,1.01468,1.00449,1.00497,1.0099,1.01839,1.02472,1.02614,1.02748,1.02806,1.02151,1.01445,1.02349,1.04667,1.07829
3,0,266,1.3884,1.3882,1.3826,1.38068,1.38681,1.3968,1.40832,1.41839,1.43078,1.45134,1.48449,1.52649,1.55791,1.56525,1.55887,1.54823,1.53914,1.52153,1.49345,1.46162,1.43197,1.40432,1.38323,1.36412,1.34249,1.32988,1.32977,1.34104,1.37114,1.42451,1.48312,1.52973,1.601,1.60215,1.59944,1.59199,1.57856,1.56679,1.56352,1.56592,1.56647,1.56528,1.56316,1.55766,1.54736,1.53264,1.51646,1.50227,1.49485,1.49347,1.49186,1.49171,1.49474,1.49741,1.49752,1.49585,1.49241,1.48753,1.48208,1.47754
3,1,267,1.02949,1.05968,1.0923,1.12899,1.16431,1.18551,1.20891,1.23058,1.28663,1.33618,1.37771,1.41756,1.45625,1.49649,1.53359,1.56651,1.59589,1.623,1.64689,1.6634,1.67088,1.6722,1.67004,1.66581,1.66051,1.65439,1.64751,1.64073,1.63357,1.62609,1.61818,1.60977,1.6001,1.58939,1.5788,1.57104,1.56598,1.56372,1.56226,1.56097,1.56331,1.57292,1.58933,1.60965,1.62454,1.62368,1.60977,1.59254,1.57397,1.55659,1.54093,1.52195,1.49951,1.47264,1.44267,1.41438,1.38858,1.36752,1.35407,1.34872
3,1,268,1.58859,1.60409,1.61372,1.6172,1.61836,1.61902,1.62173,1.62746,1.63516,1.64332,1.65174,1.65752,1.65512,1.64657,1.63578,1.62078,1.60269,1.58607,1.57073,1.55674,1.54608,1.54435,1.55169,1.56117,1.5714,1.58224,1.59148,1.59271,1.58631,1.57808,1.56335,1.54219,1.50662,1.44833,1.37811,1.30086,1.21882,1.13685,1.06075,0.993505,0.939234,0.902608,0.887684,0.898451,0.939729,0.980224,1.05035,1.11438,1.16538,1.21371,1.26165,1.31379,1.36042,1.40239,1.43996,1.47089,1.49712,1.51891,1.53652,1.54948
3,1,269,1.48461,1.44007,1.40162,1.35965,1.31171,1.25624,1.2034,1.14957,1.09649,1.03755,0.89728,0.953669,1.00722,1.06199,1.11397,1.16091,1.20113,1.24002,1.28072,1.32345,1.36605,1.40225,1.42608,1.44038,1.44822,1.4564,1.46256,1.4635,1.46206,1.46367,1.4678,1.47866,1.50008,1.53607,1.576,1.61006,1.64242,1.6739,1.69909,1.71657,1.72156,1.71262,1.68502,1.63539,1.57395,1.51799,1.47396,1.43081,1.37935
3,1,270,1.22856,1.19174,1.15381,1.11764,1.08439,1.05331,1.024,0.997431,0.973703,0.953219,0.93395,0.915228,0.897871,0.882877,0.871364,0.863303,0.856913,0.851502,0.848517,0.85041,0.857234,0.867021,0.874156,0.875737,0.891436,0.922142,0.952189,0.988029,1.02832,1.06719,1.10605,1.14199,1.1734,1.19877,1.21769,1.23143,1.24117,1.24893,1.2567,1.26428,1.27152,1.27912,1.28466,1.28805,1.29208,1.29665,1.30044,1.30552,1.31138,1.31721,1.32329,1.32921,1.33429,1.33894,1.34458,1.35095,1.35902,1.36824,1.3766,1.38472
3,1,271,1.06231,1.03851,1.01998,1.00429,0.992367,0.989998,1.00064,1.0206,1.04397,1.07068,1.07756,1.05658,1.07065,1.09856,1.12521,1.15101,1.17975,1.20936,1.24861,1.30043,1.35738,1.40937,1.4551,1.49853,1.54287,1.59328,1.64394,1.69684,1.74517,1.7846,1.8057,1.79563,1.77764,1.76416,1.75317,1.74553,1.75164,1.78016,1.81298,1.82042,1.8195,1.83051,1.83985,1.8053,1.71514,1.59632,1.48775,1.41802,1.38589,1.33882,1.23932,1.13587,1.06225,1.00854,0.962672,0.926356,0.901104,0.906639
3,0,272,1.6839,1.69188,1.69872,1.70566,1.71383,1.72252,1.72929,1.73532,1.74415,1.75818,1.77816,1.80181,1.82448,1.84171,1.85274,1.85267,1.84482,1.8327,1.8152,1.79478,1.77365,1.74913,1.71744,1.67831,1.63325,1.58085,1.52731,1.48103,1.44096,1.40033,1.35859,1.31716,1.27482,1.23781,1.21772,1.24851,1.29196,1.34201,1.39358,1.45295,1.50539,1.54216,1.58117,1.61644,1.64442,1.67126,1.69667,1.71567,1.73126,1.74737,1.76199,1.77341,1.78401,1.791,1.78972,1.78582,1.78687
3,1,273,1.50432,1.50347,1.50506,1.508,1.50856,1.50812,1.50885,1.51283,1.52414,1.53631,1.53845,1.53108,1.51986,1.50861,1.4998,1.49118,1.48337,1.48535,1.49716,1.50913,1.51649,1.51532,1.50239,1.48841,1.48389,1.4752,1.4568,1.43419,1.40433,1.36553,1.31996,1.26716,1.21556,1.16897,1.12914,1.09503,1.07122,1.06083,1.06971,1.09753,1.13324,1.18603,1.25797,1.33139,1.39114,1.44466,1.4901,1.52104,1.53545,1.53833,1.53694,1.5365,1.5402,1.54576,1.54927,1.54991,1.54946,1.55033,1.55795,1.57442
